Do you have a mobile device with Internet connection?,Do you use the mobile device for your studies?,What type of mobile device do you own?,Gender,How often do you use the mobile device for your studies?,Do you use mobile learning for college studies or self-study?,"If you use mobile learning for college preparation, what is the main reason? (Select all that apply)",Where do you typically use your mobile device for your studies? (Select all that apply),What do you consider as negative features of mobile devices? (Select all that apply),I find mobile learning resources helpful for my studies.,I feel comfortable using mobile devices for educational purposes.,I believe mobile learning enhances my learning experience.,I prefer mobile learning over traditional classroom methods.,I encounter technical difficulties while using mobile learning platforms.,Applications,LMS courses,Other (please specify),Web pages
1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.1354606155124728,1.1000431875310483,-0.06300500879110123,-1.3371942367605985
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3069786776630867,-1.2796284479313942,0.017386946082293527,-1.0496763386938743
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.5538893074346825,0.5749125192848322,0.4499417318972103,-0.6935538648660583
0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4924692598854037,-0.15431186186896542,-0.7475366205493025,0.9252531279401289
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.2887333712105833,-0.850438277559425,-0.5743127606786738,-0.602052949880596
1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9500462240307629,-0.9428435145519038,1.1280545405541804,-0.4324186102806698
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-0.7128945939944384,-1.8323135323436548,-0.050691637447707036,0.22733912829365321
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8761596152993752,-0.9403194979499381,-0.1199762384426755,-1.1077912988071918
1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.6748629014400619,0.13756854750722416,-1.820005740228629,0.4213010379323192
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.1308637833147281,-0.7391186275625116,-0.8860274017515047,-0.6996794973071102
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.6615394009365914,-0.7957995214829412,-0.7122930791287987,2.651529655720842
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.5091607901136554,-1.3832481438488828,-1.4113589316990798,0.4829996082407061
1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.1961852834861741,0.791570890997084,-0.6398408547137617,-0.6280491135068793
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.5172662956825135,-0.8016710510830991,1.0728264076694076,-1.0869622180810907
0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9898400262067479,0.19127412643708863,-0.9144495715068416,-0.1686947861065949
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8310975412619177,1.234119036956378,2.522143753247047,0.4958910734031527
1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.181503316660279,-0.5295601482967495,-0.7751400571646454,-0.00867141051604667
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.39864474567918906,0.8367746816878427,-0.11352391726614466,0.6461648306310214
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.7355458754482906,-1.3225312780161318,-1.2510679716926043,0.6623580418741664
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6970100871232701,1.4615604984315407,-1.7370865067276138,-0.05837105252264485
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.41754016421453766,2.0165023198424894,0.5271405535525899,-0.7473312022157645
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2437126208519629,-2.6315181171989273,-2.0362127550705207,-0.250084581228152
1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.09627830564525691,-0.17543197042397804,0.3612978001054321,0.4657573371067472
1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5174083152634363,1.1966005793607701,-0.17297745117432978,-1.9844935108149164
1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6395728933518017,0.5630623848236181,-0.30987652965483176,-0.3412101915031653
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.3893761830013003,0.05023625045740461,1.0585128881953694,0.8400402062179408
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5719314267616891,-0.6002002541349793,0.4057878579401528,1.306351340829289
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.31228665778057674,1.152124660463592,-0.4327327569901678,-0.37304350343399817
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2693790350220844,-0.10568136513792012,1.550773547014964,-1.0078560177128841
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6370270715869861,-1.6990012148768627,-1.0884365181265423,-0.5893809702022483
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.14373107767658808,0.4072583456971557,0.23621322184468352,-0.10859851845269501
1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.12930919591678766,-2.725721035080279,0.6611591450966631,1.6168893559944102
0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.7883889333198346,0.6840036312389678,-0.09809506941163446,-0.09498477193999294
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4798190144752562,-0.7999834582117056,0.18700848266289694,-0.861699004292881
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.25961746307662514,-0.06339475077605812,-0.696429335388642,-0.5772708899528595
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.3863411474179915,-0.8764147781448037,1.0193096442049774,1.0696463372531124
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2915203322293824,0.7167788044238622,0.20104888439020016,-0.16040342979176891
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.40663962116882313,-0.41495703169939985,0.36850541357776906,-1.1516869073575031
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.7336486007414523,0.23259398805523648,1.7717473288455046,0.2348520185149923
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.4506708158614688,0.5139545928238448,-1.0310650631904545,-1.4327029355037475
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0159025210353783,0.29814465798569706,0.7603202900115245,-0.5909244245388477
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.9329283207557317,-1.24499003201652,0.8045511047417214,0.10311693034146015
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.5926255792958828,1.8326849473275855,0.7049688759281143,-0.3641396232697364
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.9080937858183691,0.7266957249193479,-2.884618401573225,0.8405409398519595
0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.349651968327424,-1.2020052992056456,1.2320142171277924,-0.8658943825673504
1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.966636803308315,0.46435326181389525,-0.4005333511426668,0.06782241568809064
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.610905590519762,0.713018879583194,1.4517052982247014,1.2577876197105162
1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.7111525067987172,0.4774558389077532,0.6946238280128307,-1.2821311317250497
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1378784491722098,0.05968786943053355,0.07815215411725529,-1.862864333479932
1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9166868660428141,0.46978564398394657,-0.1076300628462266,-1.2686427419212165
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.6095855209477634,-0.9739961903494008,-0.3410258482491829,-0.032950470765702664
1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.3751998187483515,-0.8888127930920775,0.4470757850164659,-0.8318338608623564
1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.8763328030684819,1.3871217668383196,1.6019067692564262,-2.582688316127102
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2839767808370207,0.5624931715367465,-2.3408032142155397,-0.2113945159794187
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6525897822053686,-0.1133662691793286,-0.9174584859904807,-1.9160294440209922
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3796976823288939,-0.6842475635451041,1.0226697210292242,-0.6427477778251731
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.1675681762195686,-1.6323104523025782,-1.7355659653401725,-0.7063618269421024
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8786098740126208,0.7982543478982337,-0.6023832827010928,-2.170321206003582
0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.33318768848932373,-0.8861050691310329,-1.5043785218444217,-0.41962592660951903
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.560637785833381,-0.08781433428402659,-0.1996713006442059,-0.598575172546515
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5520565645669188,1.2169348145894525,2.353773953656763,-0.04154470871844417
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8539973216290301,-1.6435183548025003,-1.2819291553997865,-1.3657586346076593
0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.6053862828503702,-0.21449479545373912,-0.342083805091414,0.06203619336657427
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9274636474989342,1.42217036540523,0.5903681680187146,-1.9409159074395552
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6419027677522592,-1.3244259514559864,0.8646368071445208,-1.3788427138176456
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6711443672366418,-0.1604690949343415,1.104439668144823,0.06572514385791393
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.47860948968235745,-0.2811457703654849,-0.31296914307612894,0.12225837788837707
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.5997859281318365,-1.4101849332663692,-0.8571336914605795,-2.5811911834102306
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.8383483891850423,-0.23417901911007546,-0.0343547173815308,1.0901050738619027
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.009394091922532943,-0.9290119619550112,0.08435285760003396,1.6911855358357755
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.474287594398973,-0.6845266494014413,0.6974264942723997,-1.5313133152499636
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.46197013571036055,0.0734158090200029,-0.477598341556596,0.059523225572683344
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.49772354709127,-1.5798114153942653,0.962168540419574,-1.3755904051659538
1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.17712351123536949,-2.387567442014103,-0.6596117461907126,2.800624369259135
0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.7727514178337574,-1.2686219017336433,1.1521530255475658,-0.8548950457876398
1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.4404910079956255,-1.1693389577784803,-0.9250304370658634,-0.2435606285021264
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.04539534801295556,-0.6210198257806904,0.317163368120005,-0.2340931764335236
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.075007787406312,0.9214251234332851,0.8801762905270973,-1.0316195213331807
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.198969372602181,0.8328556205201982,0.3435709820814615,-1.528095956618094
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.21239814753204408,0.36483031952356276,-0.7849886336296638,0.9904703650138424
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15802105924250126,-1.007430560356379,1.1973771114037297,0.5438051569677574
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.014607323148772926,0.2407131876095727,-0.8301496797054296,1.620475255568388
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.2342351129811455,-0.3185181332483475,-0.051743598273199784,0.37056265683250617
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.7834555772100054,-0.24838865450038128,0.24991980089008492,1.2009803015293616
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5072487020449663,-1.861336962604938,-0.8561057527361735,-0.8584601079346601
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.5085954122442016,0.6817434825925741,0.21150059081428574,-2.2418277092300385
0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.370564143148345,-1.823027677629186,-0.38764773028238225,0.3088845487510543
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.689714405298642,0.9433318909366969,1.107586303213479,0.8982376576923398
0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.3664694452375923,0.1475152047554462,0.35355109958664105,0.857393598509411
1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.02594905430373541,-0.341192173107044,0.8583267478332858,0.3688045916077146
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4362426065324312,0.3869945823911158,0.6391299796447336,-0.7670556945492781
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,-0.4672960108930836,0.8001368788788835,-1.961380108637526,0.8678725365082518
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3023212719487813,-0.4220012912425533,0.5513172511296905,-1.6318509974329016
1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.537232273601708,-0.10238578714372064,1.06362235789771,-0.8219141111868019
1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.33223681533342997,0.9694846377044222,0.39441809985842347,-0.014057090735729309
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.7678840669682325,0.8200130078595468,0.8740641625590373,0.2541958216729975
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.4779187660663429,0.3613794532556353,0.3125899712381772,-0.07145421895593428
1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.053436395804805734,1.1728713619452307,0.30904836792898127,1.804263634813705
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.7800650195491747,-1.678424416303553,0.30316846709290834,0.5015190433488209
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.6568392822728946,-0.9247789951632059,-0.1302421873638551,-1.6828023739681712
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0132704344318422,-1.4252716113582504,1.1769713235331203,-0.10843402594602913
1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.757464684666937,-1.284417409427003,-0.02797851380765173,-1.6536930676887314
1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.9142428016920472,-1.1035827408709404,-1.913740285717175,0.1970645959095218
0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.1815983585904866,0.16063607223487036,0.7921192698438789,0.10426269040139671
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.6321512095746123,1.6945555232863143,-1.0498293967953505,-1.1132021764953741
1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8841655629092525,-0.8372605325543991,-0.05092684163289098,2.0648050230235055
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-2.2229009808245497,-0.3902750388552774,0.17062176349229768,1.248035110886841
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5808602818557825,1.6387716690718768,0.4225974917062664,1.6121655327654505
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-0.0034477338472498013,0.24856722826672054,0.6519803779005741,-0.8429263190335745
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.3734990526343633,-0.38725953560974335,-0.6610751662224565,-0.02574256591553969
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.033019915565405,0.20750360934664172,0.029189701976136656,0.15956375237404155
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.5727401992478374,1.6575934333465965,3.244590544078427,1.1342126007654658
1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.08561898856039528,1.6264661963109301,0.12998521977848249,0.909784517688446
1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.7994293740845245,-1.0007823950587502,1.2059965116146303,-0.4816275874012726
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.04804167920053405,-0.5196591960284399,-0.7919494120678389,-1.7780686840062567
1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0539500598823341,-0.7194328565165351,0.4635960011900894,-0.8863260049193453
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.7008865371512782,-0.10059650643177029,-2.062264668117958,0.9767356286116737
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7313718929717937,1.074620689089252,-0.00027329293247627763,0.37605571441239943
1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.46455941978170007,-0.23087197439101814,-0.10534287494942199,-0.5134577684169678
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0149717117159767,0.005592844464596605,1.0894331487803701,-0.91481518048027
1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,-0.7501480694582133,-1.3249333784807389,1.3711264582602958,-0.031216554603697086
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.303424005932762,0.8972544288582613,-1.4242691783617711,-0.24333666082061123
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.8722081700189708,0.2673995314169362,1.8116757278810824,-0.8841657741158635
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.9318491754466105,-1.269550770375062,-0.3789955825426505,-0.29813148196284794
0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.10124354070152479,-0.3995476275725208,-1.0982067367692256,-0.09365565789877124
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.5552464826719141,1.9076732937363614,0.8930310903143758,-0.7381448406528489
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.5895343292419813,-0.5192655662501832,0.32957740029926785,-0.829375077365649
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.8543916119105677,0.7984949097690639,0.928253748581817,-1.1263576032622507
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.5776327025673955,0.15124211171260118,-1.6624438997305777,0.48804709370987964
1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9629308154162417,1.4195557394573448,0.8095220814344175,0.9376969021162548
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,-2.005813959836833,-0.05489141495598462,-1.326355752818612,-0.7838800042107574
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2021159940114429,-0.29655116680495897,1.9516020249466075,-0.8029936794556578
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.1421027681417789,1.069436094245538,0.10331599499232219,-0.25833416995269
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9894150915559774,1.6684229155234904,-0.06798913718003863,-0.19548690345380457
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.919386150239824,-1.3677952610822353,0.5411504365401412,-1.0517864556375434
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.5127448294543384,-1.0474185496754007,-1.0330146974006673,-1.436168386165578
1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.6215475677188427,0.9606434643242802,-0.257360532473408,0.14236813347302396
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6060391835753588,0.900284723680951,-0.5066341010940174,-0.486134261886836
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.7963229377944838,-0.11871113329287834,1.3395737189959347,0.7701772171414799
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.7651009178235835,0.4734541269009154,-0.4913360236976172,-0.050124631631716564
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.5378695692582813,-1.901984176056356,-0.46277909452050625,0.6055939130243457
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7084585757656673,-0.9362926457278257,0.7628354917831224,-0.39332803540336503
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.1776176350648682,-0.15564649112148374,-0.3860068520297433,0.8902105148114214
1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-2.769916221197538,0.27455739403106216,-1.7308486830280156,-0.0885554293517903
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9154176888212437,-0.5832739930524895,-0.11484447938399153,1.0457574983234026
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.782800556418348,0.8569193826951498,1.1880633425598586,0.5278002981577444
